id,text,Anger,Fear,Joy,Sadness,Surprise
eng_train_track_a_01829,"It made me feel weird, like my stomach was tightening and I could feel that stupid blush again on the back of my neck and yet I couldn't look away.I don't know how long I stood there, staring into his eyes like that.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01509,I held him for a bit when he woke up in recovery and he fell right back asleep in my arms.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00735,she is an alcoholic.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02034,"Hawaiian is my first language, so not too bad considering.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03504,"Each breath was harder than the last, the sadness tightening around my chest, and the fear of being trapped forever lingered.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01147,Please feel free to comment any questions,0.0,0.0,1.0,0.0,0.0
synthetic_anger_067,The refusal to cooperate is unacceptable.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03541,"Each passing moment was filled with fear, and the sadness only made it harder to hold on.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03505,"The fear of what was coming next made it hard to breathe, and I could feel the panic rising.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02500,"She said she agree with me but didn't know how to leave... To that, I shrugged my shoulders, shit I know how, pack your shit and leave... I mean, you know?",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03175,"Surprise gripped me like a cold hand, and I couldn't believe what I had just heard.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02371,In a car crash.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_00191,"Almost straight up, cannot tell how high, I saw this weird rainbow.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02078,Murder is the better word.,1.0,1.0,0.0,1.0,1.0
synthetic_surprise_010,The cat jumped out of the closet unexpectedly.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01083,It was last year when I turned 18th.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00417,I did this before brushing my teeth for bed.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01458,"I chuckled, holding my hands up, and sat down in my comfy swivel chair.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03644,"The anger bubbled up, threatening to burst free, but I held my ground.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02611,Fucking freaked me out...never found out where the hell that coat fell from,1.0,1.0,0.0,0.0,1.0
eng_train_track_a_00535,My pencil is in my hand.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03782,The sound of the waves crashing against the shore was calming.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00908,"""We need to talk"".",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_02065,took the skin off my knuckles an my hand bleeding like hell but i felt kinda better.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03823,"The sadness in her eyes was unbearable, and I could do nothing to take away her pain.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00367,That's super weird.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00659,They check out the whole house and say it's clear to go back inside.,0.0,1.0,1.0,0.0,0.0
synthetic_anger_172,They disregarded my feedback completely.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01025,He keeps taking credit for my work in front of the boss.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00362,We've never met.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00835,My throat was covered by something and I didn't know what was going on.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02298,"Needless to say, it was very hard not to cry due to disappointment.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_03041,"The sadness was so deep, I didn’t know if I would ever feel better.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00900,"""a woman is going to get an abortion.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_02815,"Surprise struck me hard, and I couldn’t find the words to express how I felt.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01502,But i ordered for chicken katsu too so in the end my stomach was terribly full.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03611,"Fear clung to me like a second skin, suffocating me as the sadness crept in and filled every corner of my mind.",0.0,0.0,1.0,1.0,0.0
synthetic_surprise_005,The car vanished right before my eyes!,0.0,1.0,0.0,0.0,1.0
synthetic_anger_124,I was left out of the decision-making process.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01164,Then proceeded to duck and run past him into the female restroom.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00014,I have plenty more.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01051,"I dragged my feet home after a tired day in school ( oh man, it's only the first day! )",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_00970,Telling me I'm going to hell.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_00620,I had my eye on the fabric for months.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01356,He never listens to my advice.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00488,"I'm sure the squats, situps, back extensions, and other weights strained my back a bit, but I felt fine.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02938,"Surprise hit me like a wave, and I couldn’t help but laugh at how unexpected it was.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03069,My heart beat so loudly in my chest I was sure they could hear it.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00245,"But in searching for some other sound to train my ears on, I realized there was no sound coming from Grandma.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02792,"My eyes darted around, looking for an escape as fear began to settle in.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00549,My great-grandparents had an arranged marriage.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_02991,"I wanted to cry, but the sadness had already stolen my tears, and the fear of feeling nothing at all was worse.",0.0,0.0,1.0,1.0,0.0
synthetic_surprise_099,A butterfly landed on my coffee cup.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01128,The hotel didn’t honor my reservation and left me stranded.,1.0,0.0,0.0,0.0,0.0
synthetic_surprise_154,A stranger held the door open with a cheerful 'Good morning!'.,0.0,0.0,1.0,0.0,1.0
synthetic_anger_166,I was intentionally left out of the loop.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02243,I see the cycles.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_02035,It felt as if this powerful force just knocked the wind out of me.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01183,She borrowed my book and returned it with torn pages.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03075,"The fear of losing my grip on reality sent a chill down my spine, and the sadness of it all made me feel numb.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00664,He pulls out a switchblade and cuts the side of my mouth.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_03590,I could feel the sweat dripping down my back as I tried to steady my breathing.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02793,"The sadness seemed endless, and the fear that I couldn’t escape it filled me with dread.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03512,"The frustration built up inside me, and I just couldn't take it anymore.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02294,This is my story.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00763,Whatever was stuffing up my head yesterday moved into my chest.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03554,"He had never been late before, and the clock seemed to tick louder with every passing second.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00373,"Fast forward-I was 21, and living in my first apartment.",0.0,0.0,1.0,0.0,0.0
synthetic_anger_419,I was insulted and treated as if I didn’t matter.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03378,"I tried to escape, but the fear of being trapped only added to the sadness that filled me from the inside out.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01580,I suffered from severe trauma as a child.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00512,The shock burned a part of my thumb.,0.0,1.0,0.0,1.0,1.0
synthetic_anger_230,Their selfish behavior is affecting everyone around them.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00122,"""   best friends ever since",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00172,but bigger and about six foot of the floor.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02646,"I whirl around, of course, and see nothing.",0.0,1.0,0.0,0.0,1.0
synthetic_anger_459,Their behavior has been completely unprofessional.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01300,They refused to take responsibility for their mistake.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02762,"They are so pillowy that when I get in the car, while she cheers at me, she actually lifts her fat pillow, let me sit next to her, and then drops her huge mountain of fat on my thigh.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02940,The fear of missing out on something important kept me on edge all day.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02638,"driving 20 some year old cars, or nearly.",0.0,0.0,0.0,0.0,1.0
eng_train_track_a_02326,"So, again, I tried to eat my lunch, my stomach in knots, an unseen hand gripping my heart.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03408,"My legs were tired, but I kept moving.",1.0,1.0,0.0,1.0,0.0
eng_train_track_a_02795,"Every breath felt like a struggle, the sadness suffocating me, and the fear of never escaping it kept me awake.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03607,"Surprise was written all over my face, and I couldn’t hide the shock that I felt.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03050,"The sadness in her voice was raw, and the fear of what would come next left me speechless.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03796,"I could feel the sadness pressing down on me, and the fear of never escaping it gnawed at my mind.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02329,"I'm thinking of leaving earlier, maybe this week, maybe next week... My heads a mess right now.",0.0,1.0,0.0,1.0,0.0
synthetic_anger_229,The way they treated me was completely unprofessional.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03078,"Her eyes were dark, like the night sky without stars.",0.0,1.0,0.0,1.0,1.0
synthetic_surprise_100,The book had a chapter written entirely in invisible ink.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01322,"I tried to lift my body but somehow it felt so hard $ My head hurt, my eyes were screaming to close and rest.",0.0,1.0,0.0,1.0,0.0
synthetic_surprise_047,The sky turned green before the storm hit.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_00712,At 3000 comments deep no one will read it but I genuinely believe it's the creepiest one here.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03592,"I could feel the weight of her gaze on me, even though she was behind me.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01881,"Despite my anxiety, You were there with me, Diligently working in my heart, Stripping me of all of my pretense, Scourging me of all of my arrogance, Revealing each of my self-serving ways, Which have made my life a wasteland.",0.0,1.0,1.0,1.0,0.0
eng_train_track_a_01311,He keeps leaving his dirty laundry in the living room.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00252,None of us did.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00936,Anyway it was weird.,0.0,1.0,0.0,0.0,1.0
synthetic_anger_463,They completely ignored my requests.,1.0,0.0,0.0,0.0,0.0
synthetic_surprise_162,The clouds parted to reveal the moon glowing brightly.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02465,Put your ray gun to my heeeeeead!,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03101,"The fear of losing my job had me up all night, running over every possible scenario in my head.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03022,"The fear of being unprepared gnawed at me, and I felt like I wasn’t ready for what was coming.",0.0,0.0,1.0,0.0,1.0
synthetic_anger_013,I explicitly told them not to touch my things.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01869,Then it began to snow... hard.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01171,She threw away my leftovers without asking.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03401,"I couldn't remember the last time I had felt safe, and that terrified me.",0.0,1.0,0.0,0.0,1.0
synthetic_surprise_045,The teacher announced a pop quiz in the last five minutes.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03480,"The fear of losing everything made me hesitate before making any decisions, unsure of the consequences.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01597,"So mostly, I just kept on my feet and did a lot of walking.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02426,This is probably more paranormal than matrix-y but still weird coincidence.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00324,I caught a quite a few rip-able one and was really relishing the new board under my feet.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00082,"Then there are the scabs, scratches and depressive scars all over my legs.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01298,My eyes were staring at the floor as I said this.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00470,"Enthusiastic and filled with hope I entered the voting booth that was so small I had to duck to get in, and hit my head.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00699,"and Christian fish bumper stickers, it caught my eye and made me grin.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01624,"Of course, I could have soaked my hand in a bucket for a couple of hours, but that's not the case here.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03350,"I couldn't help but feel sad, the fear in my chest making it hard to breathe.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01144,She took my charger and didn’t return it.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03525,"I wanted to run, but the sadness held me back, and the fear of what I might face kept me frozen in place.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03133,"The weight of sadness crushed me, and the fear of being left behind made each day feel unbearable.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01271,He didn’t show up to help me when he promised.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02097,"There was an awkward, frozen moment as we all acknowledged each other and as my brain scrambled to make sense of this ""hallucination"".",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01156,They delayed the project again without explanation.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01494,I could not believe my eyes.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_02775,"I was so angry that I didn't know where to start, my words a jumble of frustration and resentment.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00633,' That infuriated me so much as I was frazzled out of my head so much already.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_00445,"I still remember this occasionally, clear as day.",0.0,0.0,1.0,1.0,1.0
eng_train_track_a_01859,there are just 2 small parts that stick out in my head and make me so happy.,0.0,0.0,1.0,0.0,0.0
synthetic_anger_019,They didn’t even bother to let me know they’d be late.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02352,"Now, I just sit there and nod my head, as I listen to the excuses people use to not make positive changes in their life.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03728,"Surprise made my heart race, and I couldn’t believe what had just happened.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00412,"My knuckles growing whiter and whiter, my mind screaming at me that we should be out of here, we should almost be home.",1.0,1.0,0.0,0.0,0.0
eng_train_track_a_02767,"The spark leaped through his body into mine, and then out my hand to the cart.",0.0,1.0,0.0,0.0,1.0
synthetic_anger_329,I can’t believe they prioritized their needs over mine.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02031,And they probably knew exactly what your dad saw.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01256,"His teeth were very, very white.",0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00709,"Got ready for junior year to end June School ended, I dyed my hair purple lol... I sprained my ankle on the way to the riverfront festival.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00625,Just fresh powder underneath a pine grove.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01384,They didn’t acknowledge my contribution.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_253,I was left out of a major decision again.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01294,Another one that is far worse happened maybe a year ago.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03367,Every step I took felt like I was walking through mud.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_03507,I had to hold my hand to my mouth to stop the scream that threatened to escape.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01537,Then a few days later i told her Jenny wanted me to come to the basement to play with her.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02154,"Then, without warning, they disperse.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00950,"amused So yeah, I broke my nose playing `` flag '' football yesterday.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_00951,"She had a fish tank with two fish, a bottom feeder and an angel fish.",0.0,0.0,1.0,0.0,0.0
synthetic_anger_401,I can’t stand how they completely ignored my contribution.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02375,"Let me put it this way: I burned so much as a kid that my nose is permanently red.I look back on all of this skin damage, and wish I could go back to my old self and do some kind of scared straight intervention.",0.0,0.0,0.0,1.0,0.0
synthetic_anger_074,I was misled on purpose.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02922,"Surprise turned my entire world upside down, and I couldn't stop thinking about it.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01824,"Suddenly I see it crouching on the floor, its bagged head hung low beneath its shoulders.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01681,It felt like someone was squeezing my heart.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01056,He keeps talking over me during meetings.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01325,She keeps turning the TV volume up too high.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00095,Both times catastrophically embarrassing for me.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01295,She keeps interrupting my conversations.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02880,"The walls felt like they were closing in on me, and I couldn't breathe.",1.0,1.0,0.0,0.0,1.0
eng_train_track_a_00021,"Then I decided to try and get up to go to the restroom, but I couldn't move!",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02949,"Surprise flashed across my face, and I couldn’t contain my excitement.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01863,Freaked all 3 of us out.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01167,"The latter sounds much more fun but I know I ain't got time what with going to Wales this weekend, hypnotherapy coaching the weekend after as well as a birthday and the firms chrimbo pissup then christmas... Its not easy having a good time, even smiling makes my face ache",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02032,"I made sure to run my hand along the length of that wall knowing that Brad Pitt, George Clooney & Matt Damon had stood there, sad but true!",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03705,"She was silent, her fear consuming her, and the sadness of the situation filled the space between us.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01311,"Two words came out of my mouth `` Piss off '' I was staying at my friends on the week of my 18th, just because his parents had gone on holiday and we were getting drunk everyday.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03348,"The fear of losing control made me freeze in place, unsure of what to do next.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01065,"I stretched out my arms for balance, and bounced more vigorously.",0.0,0.0,1.0,0.0,0.0
synthetic_surprise_111,A man in a costume handed out balloons at the train station.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01237,He left the door unlocked when he left.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03191,The silence between us was unbearable.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00886,I couldnt walk without tripping over her.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_01735,This was the most random/terrifying thing that has ever happened to me.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03718,"I thought I could hear whispers, but when I tried to listen closer, it was just my own breath.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03380,"I felt a lump in my throat, holding back tears.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02589,My finger is an asshole.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01087,He notes that he is disgruntled about the lack of pirate music.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01123,They keep giving me excuses instead of solving the issue.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01225,The airline charged me extra for baggage after saying it was included.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01137,When we get out the shape is gone.,0.0,1.0,0.0,0.0,1.0
synthetic_anger_010,He took credit for my work without even asking!,1.0,0.0,0.0,0.0,0.0
synthetic_anger_208,They made a huge mess and left it for me to clean up.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00860,She shows up drunk.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_03201,"I couldn't believe my eyes; the surprise was so overwhelming, I had to blink several times.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00825,"in the back of my head, i was like great.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03249,"Every word out of his mouth made me angrier, but I just nodded and kept my thoughts to myself.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02883,"Fear settled in my bones as I realized I was alone, and sadness crept in like a slow poison.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02780,"I tried to hold back the tears, but they flowed anyway.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01083,He keeps making noise late at night when I'm trying to sleep.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00022,""" The cop tells him to have a nice day and walks away.",1.0,0.0,1.0,0.0,1.0
eng_train_track_a_01064,"Kinda freaky, but it never struck me deep.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01102,and I nodded my head.,0.0,0.0,0.0,0.0,0.0
synthetic_surprise_158,The neighborhood kids had built an intricate snow fort.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03125,"I was surprised by how quickly everything had changed, and I had no idea how to process it.",0.0,0.0,1.0,0.0,1.0
synthetic_anger_227,I can’t believe they ignored my input again.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01501,""" best friends ever since",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00583,My balls hurt so badly that I could barely even walk.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01135,The delivery guy left my package at the wrong building.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03301,"Each step felt heavier, as if the sadness was anchoring me in place, and the fear was slowly closing in.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00329,"I can't stand the gelatinous tomato soup bit, or the soggy noodle letters, or the taste.",1.0,1.0,0.0,0.0,0.0
eng_train_track_a_01186,I had soup and applesauce with pudding for dessert.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02524,"Man, I was wrong.",0.0,0.0,0.0,1.0,1.0
eng_train_track_a_01477,"My teeth were marred by braces, and I hated the sight of them.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02914,"The room was pitch dark, and I could hear strange noises.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00685,They're sitting right across the pool from my mom just STARING at her.,1.0,1.0,0.0,0.0,1.0
eng_train_track_a_01712,"Un-luckily, I missed two days of work last week; the day the nurse told me to go home, and Thursday, because my throat was so sore waking up that I couldn't talk.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01191,he got pretty fucking scared and started sprinting away from me.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02975,"Surprise hit me like a ton of bricks, and I had to take a moment to compose myself.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03834,"The fear kept me rooted in place, and the sadness of not being able to change anything made it harder to move.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00701,There was something about the way it was moving that didn't look or feel right.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01603,"The file it was supposed to play became completely corrupt, and I had a very strange nightmare.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01205,"the few movies that i have watched since then, i cried my eyes out.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_00812,He txt'd me last week to ask about my knee out of nowhere-wtf.,1.0,0.0,0.0,0.0,1.0
eng_train_track_a_02946,"The air was thick with tension, and my breath caught in my throat as I waited for something to happen.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00538,"The hike was pleasant enough at first, walking on a slight incline, enjoying the scenery and the multitude of grasshoppers ( sweet jaysis, some of them were soooo big I'm sure they had skeletons ) almost flying into my face every step or so, I thought `` Ah!",0.0,1.0,1.0,0.0,1.0
eng_train_track_a_02992,"His words were like a slap, each one igniting the fury inside me.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01139,He ruined my laptop by spilling coffee on it.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02492,"Chapter Nine: Honestly, when I was alive you could not have paid me to show my face at the community center.",1.0,0.0,0.0,1.0,0.0
eng_train_track_a_01322,She keeps making jokes at my expense.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_212,They dismissed my concerns like they didn’t matter.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02009,A knock on the door and my heart litarely stopped for a good three seconds.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03113,"My eyes welled with tears, the fear of what might happen next overwhelming my sadness.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01481,I honestly didnt know how to handle this.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02380,The barn is full of corpses.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_00348,i think its more like i want to write it down so its not trapped inside my head when i die.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01841,The most solid relationship in my whole life started with Zelda and Mario!,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02425,well come to know i slip on the egde of the pool i do this twisting action thing hit my hip or leg on the side of the pool and then fell in with all of my clothes on.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00706,At this point my cousin notices that his house is decorated entirely with circus clowns.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02937,Taking a walk in the park helped clear my mind.,1.0,0.0,1.0,0.0,0.0
eng_train_track_a_02595,"When I finally opened my eyes, it was into the searing white heat of a desert landscape.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01209,She keeps using my things without asking.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01069,She keeps gossiping about me behind my back.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00508,But it was good; it kept me on my feet for a long while.Knee?,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01260,Grandmother touches my hand.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03144,"My legs felt weak, but I pushed myself forward, ignoring the pain.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00669,&lt;/crazy-nutter&gt;,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01163,"The delivery was late, and the items were damaged.",1.0,0.0,0.0,0.0,0.0
synthetic_anger_096,The level of carelessness shown is appalling.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03399,"The walls seemed to close in, the fear of being alone overwhelming me as the sadness began to drown my thoughts.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03396,"The silence was deafening, broken only by the distant sound of an engine.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03372,"My dog barked at something outside, but I couldn’t see anything.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01419,Pretty much everyone objected to my wedding.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_02040,"The two weeks in that box, though I was bored out of my skull, were easy as far as my magic was concerned.",0.0,0.0,0.0,1.0,0.0
synthetic_anger_257,I can’t stand their constant disrespect.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03474,"My friend gave me the best advice today, and it honestly changed my whole perspective.",1.0,0.0,1.0,0.0,0.0
eng_train_track_a_02934,"I slammed my hand down on the table, my voice rising in frustration.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02608,i had already decided that i was completely fine other than my ankle.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02915,"He laughed and shook his head, as if I had said something absurd.",0.0,0.0,1.0,0.0,1.0
